user_id,monthly_income,age,risk_tolerance,job_industry,dependent_count,monthly_expenses,emergency_fund_ratio,spending_volatility,income_stability,savings_goal_timeline,fixed_deposit_rate,savings_account_rate,debt_to_income_ratio,fixed_deposit_allocation_percentage,savings_account_allocation_percentage
4793,4828.04,35,4.19,Healthcare,1,2755.15,0.42,0.16,1.0,15,2.82,0.64,0.55,66.0,34.0
4794,5396.4,23,5.25,Finance,3,5963.02,0.54,0.18,0.87,39,2.77,0.57,0.11,75.0,25.0
4795,4774.82,40,5.03,Finance,2,3985.31,0.19,0.1,1.0,13,2.47,0.69,0.18,69.0,31.0
4796,3103.99,36,5.49,Technology,2,3106.69,0.3,0.1,0.82,8,2.53,0.44,0.29,62.0,38.0
4797,5729.28,43,5.5,Finance,2,3896.06,0.56,0.15,0.87,27,2.92,0.4,0.23,71.0,29.0
4798,2500.0,35,6.42,Finance,2,2324.5,0.37,0.14,0.81,18,3.03,0.44,0.33,68.0,32.0
4799,2500.0,23,5.77,Retail,1,1656.38,0.38,0.23,0.86,21,2.85,0.47,0.28,67.0,33.0
4800,6108.77,32,7.35,Manufacturing,2,4743.62,0.46,0.26,0.65,13,2.75,0.7,0.2,62.0,38.0
4801,5760.53,33,5.86,Construction,2,4295.26,0.33,0.22,0.78,27,2.81,0.44,0.51,68.0,32.0
4802,4913.91,40,4.25,Healthcare,0,2761.89,0.28,0.11,0.95,26,2.77,0.47,0.14,70.0,30.0
4803,2906.83,23,4.8,Finance,2,1965.86,0.45,0.13,0.81,31,2.66,0.38,0.22,69.0,31.0
4804,3938.13,35,6.41,Manufacturing,2,3053.26,0.19,0.22,0.8,28,2.53,0.44,0.28,70.0,30.0
4805,4605.88,39,3.08,Education,0,2723.42,0.16,0.19,0.85,21,2.53,0.52,0.3,60.0,40.0
4806,2606.16,29,3.48,Finance,1,1899.73,0.3,0.11,0.83,11,2.66,0.3,0.3,58.0,42.0
4807,3891.46,35,5.52,Retail,3,2864.43,0.51,0.16,0.92,17,2.82,0.48,0.37,68.0,32.0
4808,5978.5,29,6.93,Finance,4,6032.57,0.57,0.15,1.0,17,2.53,0.41,0.23,75.0,25.0
4809,7140.96,29,7.46,Services,2,5175.8,0.33,0.27,0.75,15,2.79,0.52,0.33,66.0,34.0
4810,4370.85,31,5.17,Manufacturing,0,3556.53,0.52,0.24,0.83,34,2.65,0.61,0.16,70.0,30.0
4811,6134.73,29,7.09,Education,1,4352.17,0.61,0.19,0.84,35,2.47,0.46,0.26,77.0,23.0
4812,2500.0,40,5.61,Finance,0,1599.45,0.41,0.21,0.98,19,2.67,0.51,0.39,70.0,30.0
4813,5989.18,29,3.2,Government,2,5824.02,0.5,0.21,0.92,30,2.85,0.45,0.24,66.0,34.0
4814,3794.08,27,5.49,Retail,2,2733.88,0.68,0.2,0.78,26,2.67,0.6,0.22,67.0,33.0
4815,5461.02,49,4.57,Services,3,4325.68,0.29,0.29,0.74,19,3.1,0.47,0.29,58.0,42.0
4816,4628.37,42,6.88,Government,3,3489.21,0.36,0.27,1.0,24,2.92,0.6,0.32,75.0,25.0
4817,6980.62,23,5.46,Technology,0,4680.11,0.64,0.28,0.79,8,3.01,0.52,0.26,58.0,42.0
4818,3688.35,28,3.58,Technology,0,2126.27,0.26,0.22,0.77,11,3.3,0.66,0.3,54.0,46.0
4819,5941.41,36,3.25,Retail,3,5620.37,0.42,0.18,0.95,27,2.69,0.55,0.37,66.0,34.0
4820,4580.74,37,5.47,Education,3,3842.99,0.31,0.14,0.86,31,2.51,0.51,0.28,72.0,28.0
4821,4762.54,23,1.87,Manufacturing,1,3844.69,0.6,0.15,0.75,31,2.64,0.59,0.26,58.0,42.0
4822,4724.22,44,4.72,Government,1,3755.19,0.22,0.25,0.93,15,2.81,0.67,0.26,63.0,37.0
4823,3731.49,41,5.85,Manufacturing,2,2681.08,0.39,0.14,0.75,31,2.88,0.66,0.13,70.0,30.0
4824,4978.85,38,3.91,Finance,2,3443.19,0.24,0.19,0.83,29,2.84,0.7,0.43,65.0,35.0
4825,4906.03,45,6.99,Retail,0,3027.82,0.18,0.13,0.8,27,2.71,0.49,0.46,73.0,27.0
4826,5361.86,38,7.29,Technology,1,3838.96,0.12,0.2,0.83,22,2.88,0.53,0.32,72.0,28.0
4827,5126.76,38,3.97,Government,2,4204.37,0.38,0.15,0.89,19,3.03,0.47,0.27,64.0,36.0
4828,6196.99,47,5.05,Retail,0,4303.89,0.47,0.23,0.9,29,2.65,0.41,0.24,70.0,30.0
4829,6385.26,43,6.99,Manufacturing,4,5782.05,0.4,0.19,0.92,30,2.61,0.56,0.44,77.0,23.0
4830,3424.07,28,5.5,Healthcare,0,1992.4,0.44,0.16,0.88,22,3.19,0.3,0.18,69.0,31.0
4831,6303.16,40,3.41,Government,2,4472.75,0.33,0.15,0.93,27,2.57,0.54,0.22,66.0,34.0
4832,3220.5,29,5.29,Manufacturing,2,2712.31,0.55,0.21,0.8,27,2.97,0.64,0.06,67.0,33.0
4833,5881.78,39,4.22,Technology,1,3784.81,0.51,0.2,0.75,23,2.76,0.58,0.36,61.0,39.0
4834,5929.61,38,7.16,Services,0,4186.44,0.42,0.17,0.87,18,3.1,0.58,0.45,72.0,28.0
4835,2500.0,23,6.41,Government,2,2127.89,0.43,0.18,0.76,24,2.74,0.32,0.28,68.0,32.0
4836,5139.47,34,5.03,Manufacturing,0,4129.01,0.33,0.18,0.75,30,2.88,0.67,0.25,67.0,33.0
4837,4297.26,37,5.71,Finance,1,2845.24,0.69,0.1,0.83,17,2.54,0.46,0.11,67.0,33.0
4838,3861.85,31,3.54,Energy,0,2384.63,0.52,0.2,0.76,33,2.66,0.56,0.35,63.0,37.0
4839,7026.28,37,4.37,Government,0,2942.12,0.38,0.12,0.84,18,2.85,0.46,0.33,63.0,37.0
4840,4019.48,41,7.83,Manufacturing,3,2903.68,0.37,0.16,0.69,38,2.67,0.48,0.24,77.0,23.0
4841,3790.43,34,5.58,Retail,2,2521.64,0.34,0.22,0.82,30,2.54,0.58,0.29,70.0,30.0
4842,5113.54,36,6.9,Healthcare,0,3582.38,0.36,0.19,0.91,20,3.22,0.62,0.36,73.0,27.0
4843,6028.38,46,5.85,Education,3,6510.41,0.44,0.28,0.85,13,2.8,0.48,0.38,63.0,37.0
4844,4787.53,38,7.47,Healthcare,0,3389.93,0.14,0.16,0.97,19,3.03,0.52,0.36,76.0,24.0
4845,6749.56,36,2.5,Healthcare,0,5055.95,0.36,0.18,0.99,21,3.18,0.39,0.43,62.0,38.0
4846,5796.46,27,5.22,Government,0,3355.38,0.38,0.21,0.87,21,2.7,0.61,0.26,66.0,34.0
4847,2500.0,40,7.97,Technology,2,1590.61,0.4,0.2,0.86,18,2.78,0.3,0.37,73.0,27.0
4848,4205.8,37,6.93,Government,2,3158.38,0.43,0.25,0.92,24,2.82,0.36,0.26,73.0,27.0
4849,4157.24,45,7.49,Manufacturing,0,2442.89,0.4,0.23,0.84,23,2.89,0.3,0.2,73.0,27.0
4850,5719.04,35,5.49,Finance,0,3224.92,0.46,0.27,0.9,17,3.02,0.47,0.35,65.0,35.0
4851,2500.0,23,4.69,Healthcare,1,1847.52,0.38,0.12,0.87,32,3.0,0.49,0.27,71.0,29.0
4852,8823.51,23,3.96,Manufacturing,2,5626.66,0.55,0.24,0.83,32,2.94,0.54,0.2,65.0,35.0
4853,5796.54,40,3.85,Healthcare,3,5520.87,0.5,0.15,0.9,24,2.74,0.61,0.4,66.0,34.0
4854,5223.32,30,6.71,Finance,1,3505.17,0.74,0.22,0.98,31,2.8,0.47,0.28,78.0,22.0
4855,6772.35,38,6.27,Government,2,5245.67,0.51,0.19,1.0,29,2.55,0.55,0.11,77.0,23.0
4856,8515.48,35,5.4,Retail,2,6744.04,0.29,0.17,0.76,19,2.94,0.36,0.31,63.0,37.0
4857,6306.12,33,6.26,Government,2,4565.59,0.38,0.26,0.9,27,3.26,0.56,0.16,72.0,28.0
4858,6423.22,34,5.71,Retail,1,5486.78,0.32,0.12,0.95,16,2.85,0.46,0.0,70.0,30.0
4859,5196.04,28,6.94,Construction,0,2543.05,0.4,0.29,0.67,16,3.08,0.47,0.22,62.0,38.0
4860,4787.71,34,6.93,Education,2,4471.72,0.56,0.23,0.69,28,2.97,0.5,0.36,68.0,32.0
4861,4286.31,30,3.9,Energy,2,3164.81,0.35,0.21,0.95,28,2.69,0.43,0.26,68.0,32.0
4862,3760.83,32,5.91,Finance,0,2790.82,0.31,0.19,1.0,27,2.62,0.48,0.31,75.0,25.0
4863,3969.48,32,3.0,Retail,1,2926.05,0.48,0.18,0.95,25,2.57,0.63,0.27,64.0,36.0
4864,2974.17,33,5.7,Retail,1,2404.78,0.28,0.22,0.88,10,2.82,0.62,0.27,63.0,37.0
4865,4886.19,42,6.41,Manufacturing,0,3118.17,0.27,0.13,0.81,12,2.91,0.52,0.13,66.0,34.0
4866,2500.0,33,3.53,Energy,0,1684.61,0.46,0.1,0.82,26,2.92,0.47,0.06,64.0,36.0
4867,5286.37,43,4.88,Education,0,4016.54,0.13,0.2,0.89,29,2.57,0.43,0.31,69.0,31.0
4868,4945.5,47,5.51,Finance,1,3588.18,0.33,0.16,1.0,18,3.05,0.4,0.24,71.0,29.0
4869,5220.4,41,5.85,Technology,1,4496.38,0.53,0.15,0.9,37,2.69,0.62,0.16,77.0,23.0
4870,4216.8,39,5.08,Education,2,3467.32,0.12,0.12,0.65,18,2.82,0.5,0.27,60.0,40.0
4871,9615.29,37,3.74,Retail,0,5545.41,0.14,0.26,0.73,33,2.67,0.31,0.16,62.0,38.0
4872,7040.17,41,5.42,Technology,2,5191.58,0.18,0.29,0.88,10,2.56,0.37,0.29,61.0,39.0
4873,3133.19,35,3.02,Services,0,2314.83,0.1,0.2,0.71,17,2.55,0.4,0.03,54.0,46.0
4874,5349.3,42,5.15,Retail,0,2813.85,0.68,0.19,0.66,26,2.94,0.3,0.42,62.0,38.0
4875,4087.99,39,4.84,Finance,1,3279.45,0.42,0.22,1.0,21,2.8,0.43,0.4,69.0,31.0
4876,3478.28,32,5.3,Healthcare,2,2560.39,0.3,0.22,0.98,30,2.58,0.3,0.2,73.0,27.0
4877,2989.89,42,4.66,Technology,2,1869.38,0.21,0.17,0.95,26,2.68,0.53,0.34,70.0,30.0
4878,5648.33,35,3.24,Services,0,3788.48,0.73,0.26,0.95,35,3.08,0.5,0.24,68.0,32.0
4879,3977.93,34,4.95,Retail,1,2537.84,0.5,0.26,0.79,20,2.98,0.6,0.53,62.0,38.0
4880,6451.74,31,6.9,Healthcare,1,4207.32,0.38,0.24,0.97,15,2.92,0.54,0.15,71.0,29.0
4881,6490.67,36,7.39,Technology,2,4575.35,0.58,0.29,0.77,22,3.22,0.7,0.41,69.0,31.0
4882,7060.87,42,9.16,Healthcare,0,4670.69,0.46,0.24,0.79,20,3.1,0.46,0.39,75.0,25.0
4883,3721.42,42,8.04,Education,2,2728.56,0.32,0.17,0.95,18,2.81,0.44,0.18,77.0,23.0
4884,5713.05,37,3.7,Government,2,4724.2,0.31,0.2,0.93,17,2.69,0.61,0.41,62.0,38.0
4885,5948.68,39,4.89,Retail,2,5362.68,0.31,0.25,0.95,12,3.3,0.53,0.25,63.0,37.0
4886,4288.73,45,5.47,Finance,4,4227.99,0.25,0.15,0.96,34,3.04,0.5,0.22,76.0,24.0
4887,3842.34,33,5.37,Services,3,4148.54,0.57,0.19,0.88,12,2.69,0.6,0.33,64.0,36.0
4888,7414.28,26,5.6,Education,2,7562.57,0.32,0.12,0.91,23,2.53,0.61,0.22,71.0,29.0
4889,5341.24,45,9.11,Finance,3,4311.81,0.6,0.3,0.93,25,2.35,0.32,0.31,80.0,20.0
4890,5953.95,30,3.88,Retail,0,3183.8,0.28,0.22,0.83,26,2.54,0.49,0.23,63.0,37.0
4891,3766.89,29,4.43,Technology,0,2339.56,0.31,0.23,0.87,23,2.7,0.54,0.24,65.0,35.0
4892,3171.07,23,7.97,Finance,1,2308.6,0.33,0.12,1.0,12,3.07,0.3,0.32,76.0,24.0
4893,4145.83,39,4.58,Manufacturing,4,4933.53,0.27,0.26,0.9,17,3.0,0.42,0.2,63.0,37.0
4894,4813.97,23,6.09,Healthcare,2,3538.38,0.31,0.22,0.95,23,2.85,0.55,0.27,72.0,28.0
4895,3403.67,28,7.05,Finance,1,2537.68,0.48,0.11,0.91,23,2.92,0.6,0.19,76.0,24.0
4896,4985.23,39,6.23,Manufacturing,2,3480.99,0.58,0.22,0.84,14,2.64,0.46,0.23,65.0,35.0
4897,2500.0,40,5.79,Healthcare,0,1538.33,0.44,0.15,0.86,29,2.54,0.39,0.54,72.0,28.0
4898,3319.93,29,6.91,Technology,1,1930.26,0.22,0.2,0.75,16,2.75,0.51,0.36,66.0,34.0
4899,6006.37,33,4.16,Technology,0,3025.57,0.31,0.24,0.83,37,3.0,0.49,0.24,68.0,32.0
4900,5905.69,28,4.76,Manufacturing,0,4642.42,0.31,0.21,0.85,8,2.81,0.44,0.19,59.0,41.0
4901,4412.18,30,6.3,Education,0,3338.35,0.66,0.11,0.92,28,2.94,0.36,0.22,76.0,24.0
4902,3473.35,37,2.4,Services,2,2555.16,0.55,0.21,0.74,25,2.81,0.45,0.38,55.0,45.0
4903,3458.89,30,7.62,Construction,2,3139.31,0.58,0.24,0.85,22,2.54,0.34,0.16,73.0,27.0
4904,4440.1,33,5.96,Healthcare,0,2305.78,0.29,0.19,0.99,28,2.86,0.43,0.34,76.0,24.0
4905,5966.78,23,5.73,Construction,1,4152.46,0.21,0.23,0.75,18,2.72,0.49,0.43,63.0,37.0
4906,6392.37,44,3.05,Manufacturing,2,5119.72,0.49,0.23,0.8,21,3.02,0.43,0.32,58.0,42.0
4907,4255.2,39,3.57,Education,4,4626.46,0.33,0.1,0.93,15,2.48,0.69,0.4,63.0,37.0
4908,3269.76,41,4.9,Manufacturing,3,2846.92,0.44,0.26,0.84,34,3.11,0.48,0.39,69.0,31.0
4909,5401.77,45,6.71,Retail,0,3805.41,0.46,0.17,0.65,19,2.55,0.59,0.25,64.0,36.0
4910,3764.7,28,2.39,Technology,0,2270.13,0.34,0.16,0.93,19,2.74,0.51,0.13,60.0,40.0
4911,4222.62,32,6.68,Healthcare,0,2856.16,0.55,0.17,0.96,34,2.5,0.38,0.4,80.0,20.0
4912,6987.91,23,4.96,Technology,1,5968.23,0.18,0.26,0.69,10,3.0,0.44,0.32,54.0,46.0
4913,6240.67,60,5.16,Healthcare,2,3657.15,0.42,0.27,0.86,37,2.58,0.48,0.49,71.0,29.0
4914,5236.96,33,5.88,Healthcare,0,3998.98,0.5,0.22,0.94,23,2.69,0.43,0.3,71.0,29.0
4915,3092.12,43,5.9,Retail,3,2528.44,0.66,0.18,0.88,32,3.01,0.5,0.2,74.0,26.0
4916,5317.09,25,4.43,Education,2,3250.26,0.42,0.35,0.95,28,2.7,0.43,0.25,67.0,33.0
4917,6593.99,42,6.44,Technology,1,4520.94,0.59,0.2,0.76,8,2.78,0.51,0.23,61.0,39.0
4918,4436.55,49,2.02,Healthcare,2,4147.33,0.58,0.17,0.9,29,2.92,0.6,0.38,62.0,38.0
4919,7026.67,34,4.82,Construction,1,4651.26,0.75,0.25,0.94,15,2.87,0.58,0.37,64.0,36.0
4920,6939.12,26,5.73,Finance,2,5661.77,0.45,0.19,1.0,22,2.84,0.53,0.29,72.0,28.0
4921,7495.6,33,4.98,Finance,3,4761.85,0.71,0.3,0.92,37,2.68,0.52,0.23,72.0,28.0
4922,5457.86,23,2.76,Finance,0,2551.19,0.52,0.16,0.9,19,2.72,0.39,0.23,60.0,40.0
4923,5881.09,34,6.64,Government,2,3827.36,0.17,0.19,1.0,32,2.89,0.61,0.14,79.0,21.0
4924,7121.28,41,3.63,Finance,0,5350.08,0.4,0.28,0.74,16,2.74,0.32,0.2,54.0,46.0
4925,5671.09,34,5.4,Technology,1,4023.12,0.26,0.22,0.85,35,2.85,0.47,0.23,72.0,28.0
4926,4248.15,32,5.73,Education,2,3874.16,0.63,0.19,0.85,23,2.42,0.41,0.19,68.0,32.0
4927,4327.19,39,5.53,Education,0,3313.81,0.43,0.15,0.8,27,2.79,0.56,0.25,69.0,31.0
4928,5357.83,39,7.25,Manufacturing,0,3076.39,0.2,0.14,0.9,23,2.91,0.67,0.32,75.0,25.0
4929,3064.16,23,5.42,Technology,0,2471.86,0.53,0.14,0.95,24,2.93,0.46,0.15,72.0,28.0
4930,4785.11,35,6.14,Healthcare,1,3134.81,0.6,0.25,0.85,13,2.76,0.66,0.2,64.0,36.0
4931,6644.82,54,5.42,Manufacturing,2,5980.63,0.34,0.24,0.78,19,2.86,0.45,0.32,63.0,37.0
4932,2500.0,24,6.42,Healthcare,4,2610.82,0.33,0.23,1.0,18,2.68,0.44,0.23,72.0,28.0
4933,7301.72,34,7.59,Retail,0,4793.61,0.43,0.14,0.7,13,3.08,0.43,0.34,66.0,34.0
4934,6683.56,50,5.71,Finance,0,4388.87,0.13,0.19,0.9,24,2.73,0.62,0.39,70.0,30.0
4935,4310.35,43,6.67,Energy,1,3233.85,0.51,0.22,0.95,35,3.06,0.62,0.36,79.0,21.0
4936,5815.09,30,7.68,Energy,0,3846.93,0.65,0.26,0.87,16,2.78,0.47,0.39,71.0,29.0
4937,5004.72,36,7.54,Government,0,3057.82,0.3,0.22,0.92,37,2.57,0.56,0.35,80.0,20.0
4938,6844.99,34,4.92,Energy,2,4948.18,0.68,0.21,0.68,22,2.75,0.44,0.0,60.0,40.0
4939,6474.02,29,7.05,Education,3,5148.93,0.55,0.15,0.61,20,2.6,0.61,0.17,65.0,35.0
4940,2899.89,34,5.87,Government,3,2909.66,0.39,0.25,1.0,21,2.75,0.45,0.16,71.0,29.0
4941,5880.89,32,7.18,Healthcare,0,2888.49,0.5,0.19,0.83,41,2.59,0.59,0.29,80.0,20.0
4942,4691.56,35,6.35,Government,0,2816.42,0.64,0.13,0.95,26,2.75,0.58,0.26,76.0,24.0
4943,5124.25,29,5.91,Finance,1,3480.12,0.42,0.16,1.0,27,3.0,0.55,0.31,76.0,24.0
4944,3907.74,24,6.15,Healthcare,1,2695.99,0.46,0.23,0.9,28,3.09,0.3,0.1,72.0,28.0
4945,7622.21,34,5.88,Energy,2,6216.77,0.32,0.24,0.8,13,2.68,0.58,0.16,62.0,38.0
4946,6560.09,48,5.94,Education,1,3717.56,0.38,0.1,0.92,32,2.94,0.62,0.24,77.0,23.0
4947,3890.34,35,5.26,Government,0,2927.61,0.51,0.2,1.0,17,3.1,0.52,0.35,69.0,31.0
4948,2998.08,32,5.12,Retail,0,2214.67,0.37,0.14,0.93,16,2.57,0.59,0.26,67.0,33.0
4949,4421.49,41,8.14,Healthcare,3,4123.76,0.32,0.22,1.0,20,2.46,0.49,0.36,78.0,22.0
4950,5651.75,33,6.22,Finance,1,3911.97,0.57,0.23,0.72,22,2.52,0.42,0.28,65.0,35.0
4951,5360.31,49,4.64,Technology,2,3706.11,0.47,0.15,0.89,24,2.79,0.49,0.3,68.0,32.0
4952,6879.7,34,5.08,Services,1,4672.88,0.33,0.2,0.95,21,2.36,0.66,0.32,68.0,32.0
4953,6184.88,40,7.08,Energy,2,4869.38,0.66,0.24,0.9,19,3.03,0.54,0.08,71.0,29.0
4954,6454.35,28,4.4,Government,0,4625.31,0.72,0.25,0.94,18,2.35,0.43,0.28,64.0,36.0
4955,5490.28,39,3.28,Construction,2,4228.85,0.55,0.16,0.73,24,2.8,0.59,0.27,59.0,41.0
4956,2916.05,37,3.39,Technology,2,2400.65,0.22,0.25,0.78,9,2.86,0.58,0.36,52.0,48.0
4957,4706.45,34,2.91,Finance,0,2854.98,0.46,0.21,1.0,24,2.94,0.63,0.47,64.0,36.0
4958,6590.13,30,3.55,Healthcare,0,4472.28,0.49,0.18,0.95,34,3.03,0.39,0.43,70.0,30.0
4959,4922.72,29,3.73,Manufacturing,1,3384.8,0.16,0.2,0.79,26,3.13,0.43,0.23,62.0,38.0
4960,5754.64,37,7.58,Education,2,4673.65,0.58,0.24,0.69,29,2.88,0.64,0.36,71.0,29.0
4961,4521.88,40,5.43,Manufacturing,2,2568.28,0.43,0.24,0.9,35,2.68,0.48,0.22,73.0,27.0
4962,3455.28,33,4.96,Retail,2,2897.09,0.57,0.25,0.77,29,2.84,0.3,0.16,65.0,35.0
4963,4814.98,37,3.33,Technology,2,4067.7,0.35,0.17,0.85,19,2.88,0.34,0.2,60.0,40.0
4964,5463.57,34,5.29,Technology,1,4224.36,0.47,0.21,0.95,20,2.85,0.59,0.38,68.0,32.0
4965,4016.47,35,2.89,Technology,2,2656.92,0.48,0.19,0.93,24,2.7,0.45,0.24,63.0,37.0
4966,4646.43,33,4.95,Government,0,2690.22,0.43,0.21,1.0,14,3.04,0.43,0.3,66.0,34.0
4967,3590.81,35,8.6,Healthcare,0,2022.13,0.47,0.17,0.96,44,2.72,0.67,0.29,80.0,20.0
4968,6678.87,56,6.5,Education,1,5017.82,0.38,0.28,0.92,24,2.78,0.52,0.55,72.0,28.0
4969,4558.32,37,5.19,Government,2,3915.53,0.22,0.2,1.0,35,2.63,0.61,0.15,76.0,24.0
4970,7179.13,40,6.55,Technology,3,5416.27,0.1,0.19,0.77,22,2.99,0.52,0.28,68.0,32.0
4971,7293.12,38,4.72,Finance,2,6840.03,0.31,0.22,0.95,24,3.24,0.46,0.36,68.0,32.0
4972,4878.43,32,4.3,Government,1,4186.97,0.52,0.26,0.88,23,3.04,0.34,0.33,64.0,36.0
4973,3487.33,45,8.06,Manufacturing,0,2314.87,0.24,0.2,0.79,34,2.59,0.45,0.27,78.0,22.0
4974,2500.0,32,3.79,Manufacturing,1,1889.49,0.56,0.18,0.84,43,2.64,0.46,0.24,71.0,29.0
4975,2791.94,43,4.97,Education,0,1345.84,0.61,0.24,0.75,12,2.49,0.38,0.4,58.0,42.0
4976,2939.25,32,5.96,Education,2,2106.02,0.47,0.29,0.81,22,2.86,0.57,0.18,66.0,34.0
4977,7067.7,27,4.1,Manufacturing,0,3708.88,0.38,0.27,0.92,27,2.9,0.42,0.25,66.0,34.0
4978,5173.74,37,6.48,Technology,0,2892.13,0.55,0.15,0.84,10,2.66,0.51,0.22,66.0,34.0
4979,5584.41,26,5.04,Construction,2,4700.63,0.57,0.24,0.77,18,2.69,0.45,0.18,61.0,39.0
4980,2500.0,39,6.5,Healthcare,0,1814.01,0.37,0.2,1.0,27,2.42,0.41,0.25,77.0,23.0
4981,3203.05,25,6.38,Finance,2,2805.05,0.41,0.26,0.86,20,2.78,0.35,0.23,68.0,32.0
4982,6330.62,32,5.14,Healthcare,2,5121.49,0.28,0.29,0.84,24,2.66,0.44,0.26,65.0,35.0
4983,5430.16,23,8.07,Services,2,4576.57,0.44,0.1,0.95,28,2.66,0.48,0.25,80.0,20.0
4984,4779.19,57,4.5,Retail,0,2347.0,0.1,0.2,0.93,19,3.26,0.51,0.36,65.0,35.0
4985,5847.26,23,7.52,Finance,0,3046.7,0.36,0.18,0.92,16,2.93,0.46,0.28,73.0,27.0
4986,7453.7,35,7.26,Manufacturing,2,5626.75,0.27,0.16,0.95,16,2.79,0.51,0.31,74.0,26.0
4987,4668.44,44,8.16,Finance,0,3313.42,0.39,0.15,0.89,6,2.84,0.52,0.3,71.0,29.0
4988,5104.05,43,5.76,Finance,3,4016.15,0.28,0.18,1.0,28,2.7,0.58,0.31,75.0,25.0
4989,5288.9,41,4.32,Healthcare,0,2718.08,0.11,0.19,0.79,22,2.99,0.61,0.3,62.0,38.0
4990,8588.16,32,8.62,Finance,2,5985.85,0.3,0.18,0.85,33,2.75,0.61,0.32,80.0,20.0
4991,2500.0,45,5.0,Healthcare,0,1391.63,0.33,0.1,1.0,29,2.58,0.4,0.15,75.0,25.0
4992,6024.83,42,4.28,Technology,1,3164.88,0.56,0.21,0.95,24,3.13,0.51,0.16,67.0,33.0
4993,4827.8,36,5.22,Technology,3,5334.72,0.3,0.25,0.83,26,2.64,0.65,0.31,66.0,34.0
4994,5850.16,36,4.03,Education,2,5428.62,0.27,0.17,0.95,10,3.21,0.45,0.34,61.0,39.0
4995,4013.94,32,6.29,Healthcare,2,2179.25,0.22,0.12,1.0,26,2.98,0.63,0.11,77.0,23.0
4996,4926.55,27,4.59,Services,0,2255.35,0.57,0.2,0.78,22,2.94,0.53,0.27,62.0,38.0
4997,6067.12,44,5.07,Manufacturing,3,4491.01,0.37,0.25,0.81,18,2.61,0.36,0.22,62.0,38.0
4998,9669.37,45,6.95,Energy,2,5814.0,0.44,0.21,0.71,20,3.09,0.7,0.34,66.0,34.0
4999,6212.05,27,6.44,Healthcare,0,5280.25,0.17,0.16,0.91,29,3.28,0.58,0.15,75.0,25.0
5000,3727.9,33,5.52,Finance,0,2124.04,0.14,0.15,0.97,19,2.6,0.54,0.5,71.0,29.0
5001,4364.36,33,5.76,Retail,0,2994.62,0.26,0.24,0.85,22,2.78,0.54,0.33,67.0,33.0
5002,4319.88,34,5.52,Manufacturing,0,2589.42,0.64,0.19,0.85,28,2.62,0.53,0.4,70.0,30.0
5003,2500.0,35,4.85,Manufacturing,3,1733.17,0.24,0.17,0.95,21,2.73,0.45,0.27,68.0,32.0
5004,4504.86,42,5.5,Manufacturing,1,3739.98,0.31,0.17,0.87,25,2.77,0.57,0.38,70.0,30.0
5005,6099.24,29,6.24,Manufacturing,0,4363.91,0.4,0.21,0.92,23,3.06,0.46,0.28,72.0,28.0
5006,3088.65,28,5.31,Government,1,2188.15,0.31,0.21,0.99,32,2.52,0.39,0.19,75.0,25.0
5007,6572.72,44,6.13,Retail,1,6145.5,0.47,0.2,0.88,25,2.94,0.42,0.27,71.0,29.0
5008,5731.66,31,4.24,Energy,0,3860.31,0.28,0.15,0.94,10,2.95,0.33,0.45,62.0,38.0
5009,3898.65,24,4.59,Services,0,2356.16,0.23,0.15,0.93,30,2.62,0.48,0.33,71.0,29.0
5010,4787.71,31,4.4,Finance,0,4028.98,0.8,0.17,0.84,18,2.8,0.39,0.16,62.0,38.0
5011,7397.48,32,4.65,Technology,2,6128.56,0.26,0.21,0.95,19,2.69,0.44,0.4,66.0,34.0
5012,6100.32,47,7.43,Technology,1,5454.12,0.52,0.23,0.86,22,2.82,0.35,0.27,73.0,27.0
5013,5013.18,42,6.59,Technology,3,4210.66,0.26,0.27,0.75,41,3.17,0.34,0.28,74.0,26.0
5014,4643.48,44,3.88,Technology,1,2043.13,0.17,0.16,0.84,28,2.63,0.7,0.27,65.0,35.0
5015,5114.91,41,6.16,Finance,1,2780.15,0.39,0.24,0.98,39,2.86,0.51,0.39,79.0,21.0
5016,4232.35,42,4.91,Technology,3,4172.05,0.2,0.11,0.91,24,2.62,0.47,0.42,70.0,30.0
5017,2500.0,29,4.48,Retail,1,1625.51,0.34,0.22,0.95,29,2.95,0.44,0.3,70.0,30.0
5018,8063.27,33,3.27,Education,1,5989.92,0.28,0.12,0.93,38,2.86,0.53,0.29,71.0,29.0
5019,5232.99,27,6.96,Manufacturing,1,4394.26,0.59,0.14,0.95,30,2.92,0.5,0.25,79.0,21.0
5020,5597.22,33,3.45,Technology,2,4486.39,0.17,0.24,0.86,27,2.69,0.47,0.27,63.0,37.0
5021,4913.14,40,5.42,Construction,1,3048.43,0.5,0.21,0.83,13,2.57,0.54,0.17,63.0,37.0
5022,3897.32,36,4.08,Government,2,3034.73,0.44,0.18,0.8,15,2.48,0.56,0.32,59.0,41.0
5023,4721.11,45,6.66,Finance,1,3431.13,0.37,0.13,1.0,26,2.8,0.3,0.42,78.0,22.0
5024,2600.91,25,5.0,Services,1,1742.88,0.29,0.22,0.91,32,2.91,0.5,0.32,71.0,29.0
5025,8415.63,39,5.3,Education,3,5596.0,0.43,0.2,0.79,22,2.88,0.54,0.26,65.0,35.0
